The data supplied is licensed under a Creative Commons Attribution 4.0 licence. ,,,,
To view a copy of this licence visit:,,,,
http://creativecommons.org/licenses/by/4.0,,,,
,,,,
Licence:,,,,
This work is licensed under a Creative Commons Attribution 4.0 Licence: ,,,,
http://creativecommons.org/licenses/by/4.0/legalcode ,,,,
,,,,
You are free:,,,,
,,,,
               1.to copy distribute display and perform the work,,,,
               2.to make derivative works,,,,
               3.to make commercial use of the work,,,,
,,,,
Under the following conditions:,,,,
,,,,
               1. You must give the original author credit.,,,,
"               2. Please attribute ""NSW Office of Environment and Heritage"" in any publications using this data.",,,,
,,,,
,,,,
Station Name, Cabbage Tree Creek Downstream (Live),,,
Station Number,214406,,,
Longitude,150.892547,,,
Latitude,-34.396809,,,
Web,http://www.mhl.nsw.gov.au/Site-214406,,,
Google Maps,"https://www.google.com.au/maps/place//@-34.396809,150.892547,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0",,,
,,,,
Datum, AHD,,,
24/07/2009,0:00:00,4.040,161 (Data Loss),24/07/2009 0:00
25/07/2009,0:00:00,4.040,161 (Data Loss),25/07/2009 0:00
26/07/2009,0:00:00,4.040,161 (Data Loss),26/07/2009 0:00
27/07/2009,0:00:00,4.040,161 (Data Loss),27/07/2009 0:00
28/07/2009,0:00:00,4.040,161 (Data Loss),28/07/2009 0:00
29/07/2009,0:00:00,4.040,161 (Data Loss),29/07/2009 0:00
30/07/2009,0:00:00,4.040,161 (Data Loss),30/07/2009 0:00
31/07/2009,0:00:00,4.040,161 (Data Loss),31/07/2009 0:00
1/08/2009,0:00:00,4.040,161 (Data Loss),1/08/2009 0:00
2/08/2009,0:00:00,4.040,161 (Data Loss),2/08/2009 0:00
3/08/2009,0:00:00,4.040,161 (Data Loss),3/08/2009 0:00
4/08/2009,0:00:00,4.060,100 (Leost Code),4/08/2009 14:45
5/08/2009,0:00:00,4.040,161 (Data Loss),5/08/2009 0:00
6/08/2009,0:00:00,4.040,161 (Data Loss),6/08/2009 0:00
7/08/2009,0:00:00,4.040,161 (Data Loss),7/08/2009 0:00
8/08/2009,0:00:00,4.040,161 (Data Loss),8/08/2009 0:00
9/08/2009,0:00:00,4.040,161 (Data Loss),9/08/2009 0:00
10/08/2009,0:00:00,4.040,161 (Data Loss),10/08/2009 0:00
11/08/2009,0:00:00,4.200,100 (Leost Code),11/08/2009 19:30
12/08/2009,0:00:00,4.040,161 (Data Loss),12/08/2009 0:00
13/08/2009,0:00:00,4.040,161 (Data Loss),13/08/2009 0:00
14/08/2009,0:00:00,4.040,161 (Data Loss),14/08/2009 0:00
15/08/2009,0:00:00,4.040,161 (Data Loss),15/08/2009 0:00
16/08/2009,0:00:00,4.040,161 (Data Loss),16/08/2009 0:00
17/08/2009,0:00:00,4.040,161 (Data Loss),17/08/2009 0:00
18/08/2009,0:00:00,4.040,161 (Data Loss),18/08/2009 0:00
19/08/2009,0:00:00,4.040,161 (Data Loss),19/08/2009 0:00
20/08/2009,0:00:00,4.040,161 (Data Loss),20/08/2009 0:00
21/08/2009,0:00:00,4.040,161 (Data Loss),21/08/2009 0:00
22/08/2009,0:00:00,4.040,161 (Data Loss),22/08/2009 0:00
23/08/2009,0:00:00,4.040,161 (Data Loss),23/08/2009 0:00
24/08/2009,0:00:00,4.040,161 (Data Loss),24/08/2009 0:00
25/08/2009,0:00:00,4.040,161 (Data Loss),25/08/2009 0:00
26/08/2009,0:00:00,4.040,161 (Data Loss),26/08/2009 0:00
27/08/2009,0:00:00,4.040,161 (Data Loss),27/08/2009 0:00
28/08/2009,0:00:00,4.040,161 (Data Loss),28/08/2009 0:00
29/08/2009,0:00:00,4.040,161 (Data Loss),29/08/2009 0:00
30/08/2009,0:00:00,4.040,161 (Data Loss),30/08/2009 0:00
31/08/2009,0:00:00,4.040,161 (Data Loss),31/08/2009 0:00
1/09/2009,0:00:00,4.040,161 (Data Loss),1/09/2009 0:00
2/09/2009,0:00:00,4.040,161 (Data Loss),2/09/2009 0:00
3/09/2009,0:00:00,4.040,161 (Data Loss),3/09/2009 0:00
4/09/2009,0:00:00,4.040,161 (Data Loss),4/09/2009 0:00
5/09/2009,0:00:00,4.040,161 (Data Loss),5/09/2009 0:00
6/09/2009,0:00:00,4.040,161 (Data Loss),6/09/2009 0:00
7/09/2009,0:00:00,4.400,100 (Leost Code),7/09/2009 16:45
8/09/2009,0:00:00,4.040,161 (Data Loss),8/09/2009 0:00
9/09/2009,0:00:00,4.040,161 (Data Loss),9/09/2009 0:00
10/09/2009,0:00:00,4.040,161 (Data Loss),10/09/2009 0:00
11/09/2009,0:00:00,4.040,161 (Data Loss),11/09/2009 0:00
12/09/2009,0:00:00,4.040,161 (Data Loss),12/09/2009 0:00
13/09/2009,0:00:00,4.040,161 (Data Loss),13/09/2009 0:00
14/09/2009,0:00:00,4.040,161 (Data Loss),14/09/2009 0:00
15/09/2009,0:00:00,4.040,161 (Data Loss),15/09/2009 0:00
16/09/2009,0:00:00,4.040,161 (Data Loss),16/09/2009 0:00
17/09/2009,0:00:00,4.040,161 (Data Loss),17/09/2009 0:00
18/09/2009,0:00:00,4.040,161 (Data Loss),18/09/2009 0:00
19/09/2009,0:00:00,4.040,161 (Data Loss),19/09/2009 0:00
20/09/2009,0:00:00,4.040,161 (Data Loss),20/09/2009 0:00
21/09/2009,0:00:00,4.040,161 (Data Loss),21/09/2009 0:00
22/09/2009,0:00:00,4.040,161 (Data Loss),22/09/2009 0:00
23/09/2009,0:00:00,4.040,161 (Data Loss),23/09/2009 0:00
24/09/2009,0:00:00,4.040,161 (Data Loss),24/09/2009 0:00
25/09/2009,0:00:00,4.040,161 (Data Loss),25/09/2009 0:00
26/09/2009,0:00:00,4.040,161 (Data Loss),26/09/2009 0:00
27/09/2009,0:00:00,4.040,161 (Data Loss),27/09/2009 0:00
28/09/2009,0:00:00,4.040,161 (Data Loss),28/09/2009 0:00
29/09/2009,0:00:00,4.040,161 (Data Loss),29/09/2009 0:00
30/09/2009,0:00:00,4.040,161 (Data Loss),30/09/2009 12:45
1/10/2009,0:00:00,4.040,161 (Data Loss),1/10/2009 0:00
2/10/2009,0:00:00,4.040,161 (Data Loss),2/10/2009 0:00
3/10/2009,0:00:00,4.670,100 (Leost Code),3/10/2009 2:45
4/10/2009,0:00:00,4.040,161 (Data Loss),4/10/2009 0:00
5/10/2009,0:00:00,4.040,161 (Data Loss),5/10/2009 0:00
6/10/2009,0:00:00,4.040,161 (Data Loss),6/10/2009 0:00
7/10/2009,0:00:00,4.040,161 (Data Loss),7/10/2009 0:00
8/10/2009,0:00:00,4.040,161 (Data Loss),8/10/2009 0:00
9/10/2009,0:00:00,4.040,161 (Data Loss),9/10/2009 0:00
10/10/2009,0:00:00,4.040,161 (Data Loss),10/10/2009 0:00
11/10/2009,0:00:00,4.040,161 (Data Loss),11/10/2009 0:00
12/10/2009,0:00:00,4.040,161 (Data Loss),12/10/2009 0:00
13/10/2009,0:00:00,4.040,161 (Data Loss),13/10/2009 0:00
14/10/2009,0:00:00,4.040,161 (Data Loss),14/10/2009 0:00
15/10/2009,0:00:00,4.040,161 (Data Loss),15/10/2009 0:00
16/10/2009,0:00:00,4.040,161 (Data Loss),16/10/2009 0:00
17/10/2009,0:00:00,4.040,161 (Data Loss),17/10/2009 0:00
18/10/2009,0:00:00,4.040,161 (Data Loss),18/10/2009 0:00
19/10/2009,0:00:00,4.070,100 (Leost Code),19/10/2009 12:30
20/10/2009,0:00:00,4.040,161 (Data Loss),20/10/2009 0:00
21/10/2009,0:00:00,4.040,161 (Data Loss),21/10/2009 0:00
22/10/2009,0:00:00,4.040,161 (Data Loss),22/10/2009 0:00
23/10/2009,0:00:00,4.040,161 (Data Loss),23/10/2009 0:00
24/10/2009,0:00:00,4.040,161 (Data Loss),24/10/2009 0:00
25/10/2009,0:00:00,4.320,100 (Leost Code),25/10/2009 20:45
26/10/2009,0:00:00,4.580,100 (Leost Code),26/10/2009 2:45
27/10/2009,0:00:00,4.040,161 (Data Loss),27/10/2009 0:00
28/10/2009,0:00:00,4.040,161 (Data Loss),28/10/2009 0:00
29/10/2009,0:00:00,4.040,161 (Data Loss),29/10/2009 0:00
30/10/2009,0:00:00,4.040,161 (Data Loss),30/10/2009 0:00
31/10/2009,0:00:00,4.040,161 (Data Loss),31/10/2009 0:00
1/11/2009,0:00:00,4.040,161 (Data Loss),1/11/2009 0:00
2/11/2009,0:00:00,4.040,161 (Data Loss),2/11/2009 0:00
3/11/2009,0:00:00,4.040,161 (Data Loss),3/11/2009 0:00
4/11/2009,0:00:00,4.040,161 (Data Loss),4/11/2009 0:00
5/11/2009,0:00:00,5.620,100 (Leost Code),5/11/2009 12:15
6/11/2009,0:00:00,4.360,100 (Leost Code),6/11/2009 0:00
7/11/2009,0:00:00,4.040,161 (Data Loss),7/11/2009 0:00
8/11/2009,0:00:00,4.040,161 (Data Loss),8/11/2009 0:00
9/11/2009,0:00:00,4.040,161 (Data Loss),9/11/2009 0:00
10/11/2009,0:00:00,4.040,161 (Data Loss),10/11/2009 0:00
11/11/2009,0:00:00,4.040,161 (Data Loss),11/11/2009 0:00
12/11/2009,0:00:00,4.040,161 (Data Loss),12/11/2009 0:00
13/11/2009,0:00:00,4.040,161 (Data Loss),13/11/2009 0:00
14/11/2009,0:00:00,4.040,161 (Data Loss),14/11/2009 0:00
15/11/2009,0:00:00,4.040,161 (Data Loss),15/11/2009 0:00
16/11/2009,0:00:00,4.040,161 (Data Loss),16/11/2009 0:00
17/11/2009,0:00:00,4.040,161 (Data Loss),17/11/2009 0:00
18/11/2009,0:00:00,4.040,161 (Data Loss),18/11/2009 0:00
19/11/2009,0:00:00,4.040,161 (Data Loss),19/11/2009 0:00
20/11/2009,0:00:00,4.040,161 (Data Loss),20/11/2009 0:00
21/11/2009,0:00:00,4.070,100 (Leost Code),21/11/2009 12:30
22/11/2009,0:00:00,4.040,161 (Data Loss),22/11/2009 0:00
23/11/2009,0:00:00,4.040,161 (Data Loss),23/11/2009 0:00
24/11/2009,0:00:00,4.040,161 (Data Loss),24/11/2009 0:00
25/11/2009,0:00:00,4.040,161 (Data Loss),25/11/2009 0:00
26/11/2009,0:00:00,4.400,100 (Leost Code),26/11/2009 20:15
27/11/2009,0:00:00,4.230,100 (Leost Code),27/11/2009 1:45
28/11/2009,0:00:00,4.040,161 (Data Loss),28/11/2009 0:00
29/11/2009,0:00:00,4.040,161 (Data Loss),29/11/2009 0:00
30/11/2009,0:00:00,4.040,161 (Data Loss),30/11/2009 0:00
1/12/2009,0:00:00,4.040,161 (Data Loss),1/12/2009 0:00
2/12/2009,0:00:00,4.040,161 (Data Loss),2/12/2009 0:00
3/12/2009,0:00:00,4.040,161 (Data Loss),3/12/2009 0:00
4/12/2009,0:00:00,4.040,161 (Data Loss),4/12/2009 0:00
5/12/2009,0:00:00,4.040,161 (Data Loss),5/12/2009 0:00
6/12/2009,0:00:00,4.040,161 (Data Loss),6/12/2009 0:00
7/12/2009,0:00:00,4.040,161 (Data Loss),7/12/2009 0:00
8/12/2009,0:00:00,4.040,161 (Data Loss),8/12/2009 0:00
9/12/2009,0:00:00,4.040,161 (Data Loss),9/12/2009 0:00
10/12/2009,0:00:00,4.040,161 (Data Loss),10/12/2009 0:00
11/12/2009,0:00:00,4.040,161 (Data Loss),11/12/2009 0:00
12/12/2009,0:00:00,4.060,100 (Leost Code),12/12/2009 13:15
13/12/2009,0:00:00,4.040,161 (Data Loss),13/12/2009 0:00
14/12/2009,0:00:00,4.050,100 (Leost Code),14/12/2009 14:45
15/12/2009,0:00:00,4.040,161 (Data Loss),15/12/2009 0:00
16/12/2009,0:00:00,4.040,161 (Data Loss),16/12/2009 0:00
17/12/2009,0:00:00,4.040,161 (Data Loss),17/12/2009 0:00
18/12/2009,0:00:00,4.040,161 (Data Loss),18/12/2009 0:00
19/12/2009,0:00:00,4.040,161 (Data Loss),19/12/2009 0:00
20/12/2009,0:00:00,4.040,161 (Data Loss),20/12/2009 0:00
21/12/2009,0:00:00,4.040,161 (Data Loss),21/12/2009 0:00
22/12/2009,0:00:00,4.040,161 (Data Loss),22/12/2009 0:00
23/12/2009,0:00:00,4.040,161 (Data Loss),23/12/2009 0:00
24/12/2009,0:00:00,4.040,161 (Data Loss),24/12/2009 0:00
25/12/2009,0:00:00,4.040,161 (Data Loss),25/12/2009 0:00
26/12/2009,0:00:00,4.040,161 (Data Loss),26/12/2009 0:00
27/12/2009,0:00:00,4.040,161 (Data Loss),27/12/2009 0:00
28/12/2009,0:00:00,5.050,100 (Leost Code),28/12/2009 7:00
29/12/2009,0:00:00,4.040,161 (Data Loss),29/12/2009 0:00
30/12/2009,0:00:00,4.040,161 (Data Loss),30/12/2009 0:00
31/12/2009,0:00:00,4.040,161 (Data Loss),31/12/2009 0:00
1/01/2010,0:00:00,4.040,161 (Data Loss),1/01/2010 0:00
2/01/2010,0:00:00,5.970,100 (Leost Code),2/01/2010 15:45
3/01/2010,0:00:00,4.040,161 (Data Loss),3/01/2010 0:00
4/01/2010,0:00:00,4.040,161 (Data Loss),4/01/2010 0:00
5/01/2010,0:00:00,4.070,100 (Leost Code),5/01/2010 22:15
6/01/2010,0:00:00,4.040,161 (Data Loss),6/01/2010 0:00
7/01/2010,0:00:00,4.040,161 (Data Loss),7/01/2010 0:00
8/01/2010,0:00:00,4.040,161 (Data Loss),8/01/2010 0:00
9/01/2010,0:00:00,4.040,161 (Data Loss),9/01/2010 0:00
10/01/2010,0:00:00,4.040,161 (Data Loss),10/01/2010 0:00
11/01/2010,0:00:00,4.040,161 (Data Loss),11/01/2010 0:00
12/01/2010,0:00:00,4.040,161 (Data Loss),12/01/2010 0:00
13/01/2010,0:00:00,4.110,100 (Leost Code),13/01/2010 17:30
14/01/2010,0:00:00,4.050,100 (Leost Code),14/01/2010 0:00
15/01/2010,0:00:00,4.040,161 (Data Loss),15/01/2010 0:00
16/01/2010,0:00:00,4.040,161 (Data Loss),16/01/2010 0:00
17/01/2010,0:00:00,4.040,161 (Data Loss),17/01/2010 0:00
18/01/2010,0:00:00,4.040,161 (Data Loss),18/01/2010 0:00
19/01/2010,0:00:00,4.040,161 (Data Loss),19/01/2010 0:00
20/01/2010,0:00:00,4.040,161 (Data Loss),20/01/2010 0:00
21/01/2010,0:00:00,4.040,161 (Data Loss),21/01/2010 0:00
22/01/2010,0:00:00,4.040,161 (Data Loss),22/01/2010 0:00
23/01/2010,0:00:00,4.040,161 (Data Loss),23/01/2010 0:00
24/01/2010,0:00:00,4.040,161 (Data Loss),24/01/2010 0:00
25/01/2010,0:00:00,4.040,161 (Data Loss),25/01/2010 0:00
26/01/2010,0:00:00,4.040,161 (Data Loss),26/01/2010 0:00
27/01/2010,0:00:00,4.040,161 (Data Loss),27/01/2010 0:00
28/01/2010,0:00:00,4.040,161 (Data Loss),28/01/2010 0:00
29/01/2010,0:00:00,4.040,161 (Data Loss),29/01/2010 0:00
30/01/2010,0:00:00,4.040,161 (Data Loss),30/01/2010 0:00
31/01/2010,0:00:00,4.040,161 (Data Loss),31/01/2010 0:00
1/02/2010,0:00:00,4.040,161 (Data Loss),1/02/2010 0:00
2/02/2010,0:00:00,4.040,161 (Data Loss),2/02/2010 0:00
3/02/2010,0:00:00,4.590,100 (Leost Code),3/02/2010 12:15
4/02/2010,0:00:00,5.270,100 (Leost Code),4/02/2010 22:30
5/02/2010,0:00:00,9.010,100 (Leost Code),5/02/2010 15:30
6/02/2010,0:00:00,5.510,100 (Leost Code),6/02/2010 19:00
7/02/2010,0:00:00,4.460,100 (Leost Code),7/02/2010 0:00
8/02/2010,0:00:00,4.100,100 (Leost Code),8/02/2010 8:00
9/02/2010,0:00:00,4.040,161 (Data Loss),9/02/2010 0:00
10/02/2010,0:00:00,4.040,161 (Data Loss),10/02/2010 0:00
11/02/2010,0:00:00,4.040,161 (Data Loss),11/02/2010 0:00
12/02/2010,0:00:00,4.040,161 (Data Loss),12/02/2010 0:00
13/02/2010,0:00:00,4.720,100 (Leost Code),13/02/2010 5:15
14/02/2010,0:00:00,5.770,100 (Leost Code),14/02/2010 17:45
15/02/2010,0:00:00,4.040,161 (Data Loss),15/02/2010 0:00
16/02/2010,0:00:00,4.040,161 (Data Loss),16/02/2010 0:00
17/02/2010,0:00:00,4.040,161 (Data Loss),17/02/2010 0:00
18/02/2010,0:00:00,4.040,161 (Data Loss),18/02/2010 0:00
19/02/2010,0:00:00,4.040,161 (Data Loss),19/02/2010 0:00
20/02/2010,0:00:00,4.040,161 (Data Loss),20/02/2010 0:00
21/02/2010,0:00:00,4.040,161 (Data Loss),21/02/2010 0:00
22/02/2010,0:00:00,4.040,161 (Data Loss),22/02/2010 0:00
23/02/2010,0:00:00,4.040,161 (Data Loss),23/02/2010 0:00
24/02/2010,0:00:00,4.040,161 (Data Loss),24/02/2010 0:00
25/02/2010,0:00:00,4.040,161 (Data Loss),25/02/2010 0:00
26/02/2010,0:00:00,4.040,161 (Data Loss),26/02/2010 0:00
27/02/2010,0:00:00,4.040,161 (Data Loss),27/02/2010 0:00
28/02/2010,0:00:00,4.870,100 (Leost Code),28/02/2010 21:45
1/03/2010,0:00:00,4.770,100 (Leost Code),1/03/2010 0:15
2/03/2010,0:00:00,4.190,100 (Leost Code),2/03/2010 0:00
3/03/2010,0:00:00,4.040,161 (Data Loss),3/03/2010 0:00
4/03/2010,0:00:00,4.040,161 (Data Loss),4/03/2010 0:00
5/03/2010,0:00:00,4.040,161 (Data Loss),5/03/2010 0:00
6/03/2010,0:00:00,4.040,161 (Data Loss),6/03/2010 0:00
7/03/2010,0:00:00,4.040,161 (Data Loss),7/03/2010 0:00
8/03/2010,0:00:00,4.040,161 (Data Loss),8/03/2010 0:00
9/03/2010,0:00:00,4.040,161 (Data Loss),9/03/2010 0:00
10/03/2010,0:00:00,4.040,161 (Data Loss),10/03/2010 0:00
11/03/2010,0:00:00,4.040,161 (Data Loss),11/03/2010 0:00
12/03/2010,0:00:00,4.040,161 (Data Loss),12/03/2010 0:00
13/03/2010,0:00:00,4.050,100 (Leost Code),13/03/2010 12:30
14/03/2010,0:00:00,4.040,161 (Data Loss),14/03/2010 0:00
15/03/2010,0:00:00,4.040,161 (Data Loss),15/03/2010 0:00
16/03/2010,0:00:00,4.040,161 (Data Loss),16/03/2010 0:00
17/03/2010,0:00:00,4.040,161 (Data Loss),17/03/2010 0:00
18/03/2010,0:00:00,4.040,161 (Data Loss),18/03/2010 0:00
19/03/2010,0:00:00,4.040,161 (Data Loss),19/03/2010 0:00
20/03/2010,0:00:00,4.040,161 (Data Loss),20/03/2010 0:00
21/03/2010,0:00:00,4.040,161 (Data Loss),21/03/2010 0:00
22/03/2010,0:00:00,4.040,161 (Data Loss),22/03/2010 0:00
23/03/2010,0:00:00,4.040,161 (Data Loss),23/03/2010 0:00
24/03/2010,0:00:00,4.040,161 (Data Loss),24/03/2010 0:00
25/03/2010,0:00:00,4.040,161 (Data Loss),25/03/2010 0:00
26/03/2010,0:00:00,4.040,161 (Data Loss),26/03/2010 0:00
27/03/2010,0:00:00,4.040,161 (Data Loss),27/03/2010 0:00
28/03/2010,0:00:00,4.040,161 (Data Loss),28/03/2010 0:00
29/03/2010,0:00:00,4.040,161 (Data Loss),29/03/2010 0:00
30/03/2010,0:00:00,6.280,100 (Leost Code),30/03/2010 23:45
31/03/2010,0:00:00,7.760,100 (Leost Code),31/03/2010 0:30
1/04/2010,0:00:00,4.050,100 (Leost Code),1/04/2010 0:00
2/04/2010,0:00:00,4.040,161 (Data Loss),2/04/2010 0:00
3/04/2010,0:00:00,4.280,100 (Leost Code),3/04/2010 18:15
4/04/2010,0:00:00,4.110,100 (Leost Code),4/04/2010 21:45
5/04/2010,0:00:00,4.040,161 (Data Loss),5/04/2010 0:00
6/04/2010,0:00:00,4.040,161 (Data Loss),6/04/2010 0:00
7/04/2010,0:00:00,4.040,161 (Data Loss),7/04/2010 0:00
8/04/2010,0:00:00,5.430,100 (Leost Code),8/04/2010 18:15
9/04/2010,0:00:00,4.050,100 (Leost Code),9/04/2010 0:00
10/04/2010,0:00:00,4.050,100 (Leost Code),10/04/2010 0:00
11/04/2010,0:00:00,4.040,161 (Data Loss),11/04/2010 0:00
12/04/2010,0:00:00,4.040,161 (Data Loss),12/04/2010 0:00
13/04/2010,0:00:00,4.040,161 (Data Loss),13/04/2010 0:00
14/04/2010,0:00:00,4.040,161 (Data Loss),14/04/2010 0:00
15/04/2010,0:00:00,4.040,161 (Data Loss),15/04/2010 0:00
16/04/2010,0:00:00,4.040,161 (Data Loss),16/04/2010 0:00
17/04/2010,0:00:00,4.040,161 (Data Loss),17/04/2010 0:00
18/04/2010,0:00:00,4.040,161 (Data Loss),18/04/2010 0:00
19/04/2010,0:00:00,4.040,161 (Data Loss),19/04/2010 0:00
20/04/2010,0:00:00,4.040,161 (Data Loss),20/04/2010 0:00
21/04/2010,0:00:00,4.040,161 (Data Loss),21/04/2010 0:00
22/04/2010,0:00:00,4.040,161 (Data Loss),22/04/2010 0:00
23/04/2010,0:00:00,4.040,161 (Data Loss),23/04/2010 0:00
24/04/2010,0:00:00,4.040,161 (Data Loss),24/04/2010 0:00
25/04/2010,0:00:00,4.040,161 (Data Loss),25/04/2010 0:00
26/04/2010,0:00:00,4.040,161 (Data Loss),26/04/2010 0:00
27/04/2010,0:00:00,4.040,161 (Data Loss),27/04/2010 0:00
28/04/2010,0:00:00,4.040,161 (Data Loss),28/04/2010 0:00
29/04/2010,0:00:00,4.040,161 (Data Loss),29/04/2010 0:00
30/04/2010,0:00:00,4.040,161 (Data Loss),30/04/2010 0:00
1/05/2010,0:00:00,4.040,161 (Data Loss),1/05/2010 0:00
2/05/2010,0:00:00,4.040,161 (Data Loss),2/05/2010 0:00
3/05/2010,0:00:00,4.040,161 (Data Loss),3/05/2010 0:00
4/05/2010,0:00:00,4.040,161 (Data Loss),4/05/2010 0:00
5/05/2010,0:00:00,4.040,161 (Data Loss),5/05/2010 0:00
6/05/2010,0:00:00,4.040,161 (Data Loss),6/05/2010 0:00
7/05/2010,0:00:00,4.040,161 (Data Loss),7/05/2010 0:00
8/05/2010,0:00:00,4.040,161 (Data Loss),8/05/2010 0:00
9/05/2010,0:00:00,4.040,161 (Data Loss),9/05/2010 0:00
10/05/2010,0:00:00,4.040,161 (Data Loss),10/05/2010 0:00
11/05/2010,0:00:00,4.040,161 (Data Loss),11/05/2010 0:00
12/05/2010,0:00:00,4.040,161 (Data Loss),12/05/2010 0:00
13/05/2010,0:00:00,4.040,161 (Data Loss),13/05/2010 0:00
14/05/2010,0:00:00,4.040,161 (Data Loss),14/05/2010 0:00
15/05/2010,0:00:00,4.040,161 (Data Loss),15/05/2010 0:00
16/05/2010,0:00:00,4.040,161 (Data Loss),16/05/2010 0:00
17/05/2010,0:00:00,4.040,161 (Data Loss),17/05/2010 0:00
18/05/2010,0:00:00,4.040,161 (Data Loss),18/05/2010 0:00
19/05/2010,0:00:00,4.040,161 (Data Loss),19/05/2010 0:00
20/05/2010,0:00:00,4.040,161 (Data Loss),20/05/2010 0:00
21/05/2010,0:00:00,4.040,161 (Data Loss),21/05/2010 0:00
22/05/2010,0:00:00,4.040,161 (Data Loss),22/05/2010 0:00
23/05/2010,0:00:00,4.040,161 (Data Loss),23/05/2010 0:00
24/05/2010,0:00:00,4.040,161 (Data Loss),24/05/2010 0:00
25/05/2010,0:00:00,4.040,161 (Data Loss),25/05/2010 0:00
26/05/2010,0:00:00,5.590,100 (Leost Code),26/05/2010 13:30
27/05/2010,0:00:00,4.920,100 (Leost Code),27/05/2010 17:00
28/05/2010,0:00:00,4.040,161 (Data Loss),28/05/2010 0:00
29/05/2010,0:00:00,4.040,161 (Data Loss),29/05/2010 0:00
30/05/2010,0:00:00,4.040,161 (Data Loss),30/05/2010 0:00
31/05/2010,0:00:00,5.190,100 (Leost Code),31/05/2010 8:45
1/06/2010,0:00:00,4.040,161 (Data Loss),1/06/2010 0:00
2/06/2010,0:00:00,4.040,161 (Data Loss),2/06/2010 0:00
3/06/2010,0:00:00,5.910,100 (Leost Code),3/06/2010 18:15
4/06/2010,0:00:00,4.950,100 (Leost Code),4/06/2010 0:00
5/06/2010,0:00:00,4.040,161 (Data Loss),5/06/2010 0:00
6/06/2010,0:00:00,4.040,161 (Data Loss),6/06/2010 0:00
7/06/2010,0:00:00,4.040,161 (Data Loss),7/06/2010 0:00
8/06/2010,0:00:00,4.040,161 (Data Loss),8/06/2010 0:00
9/06/2010,0:00:00,4.040,161 (Data Loss),9/06/2010 0:00
10/06/2010,0:00:00,4.040,161 (Data Loss),10/06/2010 0:00
11/06/2010,0:00:00,4.040,161 (Data Loss),11/06/2010 0:00
12/06/2010,0:00:00,4.040,161 (Data Loss),12/06/2010 0:00
13/06/2010,0:00:00,4.040,161 (Data Loss),13/06/2010 0:00
14/06/2010,0:00:00,4.040,161 (Data Loss),14/06/2010 0:00
15/06/2010,0:00:00,4.040,161 (Data Loss),15/06/2010 0:00
16/06/2010,0:00:00,4.040,161 (Data Loss),16/06/2010 0:00
17/06/2010,0:00:00,4.040,161 (Data Loss),17/06/2010 0:00
18/06/2010,0:00:00,4.040,161 (Data Loss),18/06/2010 0:00
19/06/2010,0:00:00,4.040,161 (Data Loss),19/06/2010 0:00
20/06/2010,0:00:00,4.040,161 (Data Loss),20/06/2010 0:00
21/06/2010,0:00:00,4.040,161 (Data Loss),21/06/2010 0:00
22/06/2010,0:00:00,4.040,161 (Data Loss),22/06/2010 0:00
23/06/2010,0:00:00,4.040,161 (Data Loss),23/06/2010 0:00
24/06/2010,0:00:00,4.040,161 (Data Loss),24/06/2010 0:00
25/06/2010,0:00:00,4.040,161 (Data Loss),25/06/2010 0:00
26/06/2010,0:00:00,4.040,161 (Data Loss),26/06/2010 0:00
27/06/2010,0:00:00,4.040,161 (Data Loss),27/06/2010 0:00
28/06/2010,0:00:00,4.040,161 (Data Loss),28/06/2010 0:00
29/06/2010,0:00:00,4.040,161 (Data Loss),29/06/2010 0:00
30/06/2010,0:00:00,4.040,161 (Data Loss),30/06/2010 0:00
1/07/2010,0:00:00,4.040,161 (Data Loss),1/07/2010 0:00
2/07/2010,0:00:00,4.040,161 (Data Loss),2/07/2010 0:00
3/07/2010,0:00:00,4.040,161 (Data Loss),3/07/2010 0:00
4/07/2010,0:00:00,4.040,161 (Data Loss),4/07/2010 0:00
5/07/2010,0:00:00,4.040,161 (Data Loss),5/07/2010 0:00
6/07/2010,0:00:00,4.040,161 (Data Loss),6/07/2010 0:00
7/07/2010,0:00:00,4.040,161 (Data Loss),7/07/2010 0:00
8/07/2010,0:00:00,4.040,161 (Data Loss),8/07/2010 0:00
9/07/2010,0:00:00,4.040,161 (Data Loss),9/07/2010 0:00
10/07/2010,0:00:00,4.040,161 (Data Loss),10/07/2010 0:00
11/07/2010,0:00:00,4.040,161 (Data Loss),11/07/2010 0:00
12/07/2010,0:00:00,4.040,161 (Data Loss),12/07/2010 0:00
13/07/2010,0:00:00,4.040,161 (Data Loss),13/07/2010 0:00
14/07/2010,0:00:00,4.040,161 (Data Loss),14/07/2010 0:00
15/07/2010,0:00:00,4.040,161 (Data Loss),15/07/2010 0:00
16/07/2010,0:00:00,4.040,161 (Data Loss),16/07/2010 0:00
17/07/2010,0:00:00,4.040,161 (Data Loss),17/07/2010 0:00
18/07/2010,0:00:00,4.040,161 (Data Loss),18/07/2010 0:00
19/07/2010,0:00:00,4.040,161 (Data Loss),19/07/2010 0:00
20/07/2010,0:00:00,4.040,161 (Data Loss),20/07/2010 0:00
21/07/2010,0:00:00,4.040,161 (Data Loss),21/07/2010 0:00
22/07/2010,0:00:00,4.040,161 (Data Loss),22/07/2010 0:00
23/07/2010,0:00:00,4.040,161 (Data Loss),23/07/2010 0:00
